client_id,recency_days,frequency,monetary_value,predicted_transactions_1yr,expected_avg_profit,clv_1yr,cluster,segment_name
491,33,154,89129.49999999999,77.0,578.762987012987,44564.75,0,Standard Dormant Standard
492,33,111,397027.6,55.5,3576.825225225225,198513.8,0,Standard Dormant Standard
506,33,224,538029.2000000002,112.0,2401.916071428572,269014.6000000001,4,Standard Low-Activity Standard
509,33,333,206432.59999999992,166.5,619.9177177177174,103216.29999999996,4,Standard Low-Activity Standard
523,33,339,364892.7000000002,169.5,1076.3796460176998,182446.3500000001,4,Standard Low-Activity Standard
524,33,191,260488.9,95.5,1363.8162303664922,130244.45,0,Standard Dormant Standard
542,33,140,138799.89999999994,70.0,991.4278571428569,69399.94999999997,0,Standard Dormant Standard
556,33,356,1401882.8,178.0,3937.8730337078655,700941.4,1,Premium Active High-Value
559,33,370,1064042.6000000006,185.0,2875.790810810812,532021.3000000003,1,Premium Active High-Value
573,62,19,36700.0,0.0,0.0,0.0,0,Standard Dormant Standard
574,33,543,1275213.6000000003,0.0,0.0,0.0,2,Standard Intermittent High-Value
591,33,306,412576.50000000006,153.0,1348.2892156862747,206288.25000000003,4,Standard Low-Activity Standard
592,33,284,1078480.2,142.0,3797.4654929577455,539240.1,4,Standard Low-Activity Standard
606,33,331,243373.60000000003,165.5,735.2676737160122,121686.80000000002,4,Standard Low-Activity Standard
609,33,139,203550.8,69.5,1464.3942446043163,101775.39999999998,0,Standard Dormant Standard
610,33,139,128689.8,69.5,925.8258992805754,64344.9,0,Standard Dormant Standard
623,33,323,432765.1000000001,161.5,1339.8300309597523,216382.55000000005,4,Standard Low-Activity Standard
641,33,256,388635.8000000001,128.0,1518.1085937500002,194317.9,4,Standard Low-Activity Standard
656,33,331,787619.3999999999,165.5,2379.514803625377,393809.7,4,Standard Low-Activity Standard
659,33,71,59647.19999999999,35.5,840.1014084507041,29823.599999999995,0,Standard Dormant Standard
660,33,353,359874.00000000006,176.5,1019.4730878186972,179937.00000000003,4,Standard Low-Activity Standard
673,33,231,454595.4,115.5,1967.9454545454544,227297.7,4,Standard Low-Activity Standard
674,33,137,148487.90000000002,68.5,1083.853284671533,74243.95000000001,0,Standard Dormant Standard
692,33,358,455585.0999999999,179.0,1272.5840782122905,227792.55,4,Standard Low-Activity Standard
709,33,59,68469.49999999999,29.5,1160.4999999999998,34234.74999999999,0,Standard Dormant Standard
710,33,132,139999.7,66.0,1060.603787878788,69999.85,0,Standard Dormant Standard
723,33,292,578729.8999999998,146.0,1981.9517123287665,289364.9499999999,4,Standard Low-Activity Standard
724,33,112,266270.4999999999,56.0,2377.4151785714275,133135.24999999994,0,Standard Dormant Standard
741,33,160,804849.8,80.0,5030.311250000001,402424.9,0,Standard Dormant Standard
742,33,161,741576.7,80.5,4606.066459627329,370788.35,0,Standard Dormant Standard
759,33,194,101646.5,97.0,523.951030927835,50823.24999999999,0,Standard Dormant Standard
760,33,176,189525.2,88.0,1076.8477272727273,94762.6,0,Standard Dormant Standard
773,33,64,42337.59999999999,32.0,661.5249999999999,21168.8,0,Standard Dormant Standard
774,33,105,926559.7,0.0,0.0,0.0,0,Standard Dormant Standard
791,33,233,651382.6000000003,116.5,2795.633476394851,325691.30000000016,4,Standard Low-Activity Standard
809,33,199,190970.8,99.5,959.6522613065328,95485.4,0,Standard Dormant Standard
810,33,263,527454.1,131.5,2005.5288973384029,263727.05,4,Standard Low-Activity Standard
824,33,191,437421.2999999999,95.5,2290.163874345549,218710.64999999997,0,Standard Dormant Standard
827,33,150,605245.8999999997,75.0,4034.972666666664,302622.94999999984,0,Standard Dormant Standard
841,33,344,452777.80000000016,172.0,1316.2145348837214,226388.90000000008,4,Standard Low-Activity Standard
842,33,298,283097.09999999986,149.0,949.9902684563754,141548.54999999993,4,Standard Low-Activity Standard
859,33,391,1522637.6000000003,195.5,3894.213810741689,761318.8000000002,1,Premium Active High-Value
874,33,127,70127.79999999994,63.5,552.1874015748027,35063.89999999997,0,Standard Dormant Standard
877,33,190,173577.9,95.0,913.567894736842,86788.95,0,Standard Dormant Standard
891,33,296,281322.49999999994,148.0,950.4138513513512,140661.24999999997,4,Standard Low-Activity Standard
892,33,364,409014.69999999984,182.0,1123.666758241758,204507.34999999992,4,Standard Low-Activity Standard
909,33,392,332440.60000000003,196.0,848.0627551020409,166220.30000000002,4,Standard Low-Activity Standard
910,33,127,231883.20000000004,63.5,1825.851968503937,115941.60000000002,0,Standard Dormant Standard
924,33,558,1867271.200000001,0.0,0.0,0.0,2,Standard Intermittent High-Value
927,33,320,1068561.200000001,160.0,3339.2537500000026,534280.6000000004,4,Standard Low-Activity Standard
941,33,372,479957.5999999997,186.0,1290.208602150537,239978.79999999987,4,Standard Low-Activity Standard
942,33,141,167837.7,70.5,1190.3382978723405,83918.85,0,Standard Dormant Standard
959,33,70,85147.9,35.0,1216.3985714285714,42573.95,0,Standard Dormant Standard
960,33,95,125044.5,47.5,1316.2578947368422,62522.25000000001,0,Standard Dormant Standard
977,33,156,185254.8,78.0,1187.530769230769,92627.39999999998,0,Standard Dormant Standard
991,33,180,336045.4,90.0,1866.918888888889,168022.69999999998,0,Standard Dormant Standard
992,33,218,624043.2000000001,109.0,2862.5834862385323,312021.60000000003,4,Standard Low-Activity Standard
1009,68,68,64127.6,0.0,0.0,0.0,0,Standard Dormant Standard
1024,33,115,695837.5999999999,57.5,6050.761739130434,347918.8,0,Standard Dormant Standard
1027,33,215,604119.8999999998,107.5,2809.859999999999,302059.9499999999,4,Standard Low-Activity Standard
1041,33,86,129023.89999999998,43.0,1500.277906976744,64511.94999999999,0,Standard Dormant Standard
1042,33,166,116962.5,83.0,704.5933734939758,58481.24999999999,0,Standard Dormant Standard
1059,33,129,471871.5,64.5,3657.918604651162,235935.75,0,Standard Dormant Standard
1077,33,191,270656.1999999999,95.5,1417.0481675392664,135328.09999999995,0,Standard Dormant Standard
1091,33,43,41611.9,21.5,967.7186046511628,20805.95,0,Standard Dormant Standard
1092,33,353,263494.2,176.5,746.4424929178471,131747.1,4,Standard Low-Activity Standard
1109,33,140,151510.59999999995,70.0,1082.218571428571,75755.29999999997,0,Standard Dormant Standard
1110,33,159,182207.30000000008,79.5,1145.9578616352203,91103.65000000004,0,Standard Dormant Standard
1124,33,192,248568.2,96.0,1294.6260416666669,124284.1,0,Standard Dormant Standard
1162,33,253,332873.59999999974,126.5,1315.705928853754,166436.79999999987,4,Standard Low-Activity Standard
1164,33,48,46577.9,24.0,970.3729166666666,23288.95,0,Standard Dormant Standard
1187,33,259,188598.49999999997,129.5,728.1795366795365,94299.24999999996,4,Standard Low-Activity Standard
1189,33,163,197498.30000000013,81.5,1211.6460122699395,98749.15000000008,0,Standard Dormant Standard
1196,33,299,464904.79999999993,149.5,1554.8655518394646,232452.4,4,Standard Low-Activity Standard
1198,33,237,383185.9,118.5,1616.8181434599155,191592.95,4,Standard Low-Activity Standard
1221,33,351,1207445.3000000005,175.5,3440.0150997151013,603722.6500000003,1,Premium Active High-Value
1223,33,557,1553359.5999999994,0.0,0.0,0.0,2,Standard Intermittent High-Value
1255,33,256,582433.9000000003,128.0,2275.132421875001,291216.9500000001,4,Standard Low-Activity Standard
1257,33,344,413919.2,172.0,1203.253488372093,206959.6,4,Standard Low-Activity Standard
1262,33,296,890523.7000000001,148.0,3008.5260135135136,445261.85,4,Standard Low-Activity Standard
1264,51,282,472242.9999999999,0.0,0.0,0.0,0,Standard Dormant Standard
1287,33,58,181699.9,29.0,3132.756896551724,90849.95,0,Standard Dormant Standard
1289,33,148,758375.8000000002,74.0,5124.160810810812,379187.9000000001,0,Standard Dormant Standard
1291,33,335,699750.0,167.5,2088.805970149254,349875.0,4,Standard Low-Activity Standard
1296,33,353,1602928.1000000006,176.5,4540.87280453258,801464.0500000003,1,Premium Active High-Value
1321,33,156,89432.89999999998,78.0,573.2878205128204,44716.44999999999,0,Standard Dormant Standard
1323,33,182,296258.0000000001,91.0,1627.791208791209,148129.00000000006,0,Standard Dormant Standard
1330,33,238,987764.0,119.0,4150.268907563026,493882.0000000001,4,Standard Low-Activity Standard
1332,33,182,772652.7,91.0,4245.344505494505,386326.35,0,Standard Dormant Standard
1355,33,310,1238893.300000001,155.0,3996.430000000003,619446.6500000005,1,Premium Active High-Value
1364,33,210,214384.3999999999,105.0,1020.8780952380948,107192.19999999995,0,Standard Dormant Standard
1366,33,438,2185193.4000000004,219.0,4989.026027397261,1092596.7000000002,1,Premium Active High-Value
1389,33,131,164497.7,65.5,1255.7076335877864,82248.85,0,Standard Dormant Standard
1391,33,326,450324.2999999997,163.0,1381.3628834355818,225162.14999999985,4,Standard Low-Activity Standard
1396,33,204,920205.6000000002,102.0,4510.811764705883,460102.8000000001,4,Standard Low-Activity Standard
1421,33,330,1130301.8,165.0,3425.15696969697,565150.9,1,Premium Active High-Value
1430,33,70,119658.5,35.0,1709.407142857143,59829.25000000001,0,Standard Dormant Standard
1432,33,151,250093.8,75.5,1656.2503311258276,125046.9,0,Standard Dormant Standard
1464,33,148,159707.59999999998,74.0,1079.1054054054052,79853.79999999999,0,Standard Dormant Standard
1466,33,115,419218.90000000014,57.5,3645.381739130436,209609.45000000007,0,Standard Dormant Standard
1489,33,328,415343.5000000002,164.0,1266.291158536586,207671.7500000001,4,Standard Low-Activity Standard
1491,33,328,395992.29999999993,164.0,1207.2935975609753,197996.14999999997,4,Standard Low-Activity Standard
1496,33,71,187715.39999999997,35.5,2643.8788732394355,93857.69999999995,0,Standard Dormant Standard
1521,33,137,393298.2999999999,68.5,2870.7905109489043,196649.14999999997,0,Standard Dormant Standard
1523,33,107,157765.8,53.5,1474.4467289719626,78882.9,0,Standard Dormant Standard
1525,33,116,414334.8000000001,58.0,3571.851724137932,207167.4,0,Standard Dormant Standard
1530,33,386,295130.1999999999,193.0,764.5860103626941,147565.09999999995,4,Standard Low-Activity Standard
1555,33,393,1400749.0999999996,196.5,3564.247073791348,700374.5499999998,1,Premium Active High-Value
1557,33,353,1113370.5000000007,176.5,3154.024079320115,556685.2500000003,1,Premium Active High-Value
1564,33,155,709396.8,77.5,4576.753548387097,354698.4,0,Standard Dormant Standard
1566,33,265,328078.9999999998,132.5,1238.0339622641502,164039.4999999999,4,Standard Low-Activity Standard
1589,33,324,1120195.799999999,162.0,3457.3944444444423,560097.8999999997,1,Premium Active High-Value
1591,33,144,72956.3,72.0,506.6409722222222,36478.15,0,Standard Dormant Standard
1598,33,374,297751.9,187.0,796.1280748663103,148875.95,4,Standard Low-Activity Standard
1623,33,172,119929.09999999996,86.0,697.2622093023253,59964.54999999998,0,Standard Dormant Standard
1632,33,105,79128.10000000002,52.5,753.6009523809525,39564.05000000001,0,Standard Dormant Standard
1655,33,224,375952.3,112.0,1678.3584821428572,187976.15,4,Standard Low-Activity Standard
1657,33,215,478530.6000000001,107.5,2225.723720930233,239265.30000000005,4,Standard Low-Activity Standard
1664,33,167,163418.10000000006,83.5,978.5514970059884,81709.05000000003,0,Standard Dormant Standard
1666,33,122,94382.1,61.0,773.6237704918033,47191.05,0,Standard Dormant Standard
1689,33,207,289280.8,103.5,1397.4917874396133,144640.39999999997,0,Standard Dormant Standard
1691,33,403,1325330.6999999995,201.5,3288.661786600495,662665.3499999997,1,Premium Active High-Value
1700,33,559,1867091.500000001,0.0,0.0,0.0,2,Standard Intermittent High-Value
1723,33,302,395285.7,151.0,1308.893046357616,197642.85,4,Standard Low-Activity Standard
1725,33,225,246027.79999999996,112.5,1093.456888888889,123013.89999999998,4,Standard Low-Activity Standard
1730,33,165,155686.29999999993,82.5,943.553333333333,77843.14999999997,0,Standard Dormant Standard
1755,33,127,313817.8999999999,63.5,2471.0070866141723,156908.94999999995,0,Standard Dormant Standard
1764,33,173,289914.2,86.5,1675.8046242774567,144957.1,0,Standard Dormant Standard
1789,33,348,441102.70000000007,174.0,1267.5364942528738,220551.35000000003,4,Standard Low-Activity Standard
1791,33,145,839581.0000000001,72.5,5790.2137931034495,419790.50000000006,0,Standard Dormant Standard
1798,33,146,181346.3,73.0,1242.0979452054796,90673.15,0,Standard Dormant Standard
1800,33,244,897068.5000000001,122.0,3676.51024590164,448534.25000000006,4,Standard Low-Activity Standard
1823,33,173,739797.5999999997,86.5,4276.28670520231,369898.7999999998,0,Standard Dormant Standard
1825,52,56,109425.80000000002,0.0,0.0,0.0,0,Standard Dormant Standard
1832,33,337,940248.6999999996,168.5,2790.0554896142426,470124.3499999999,4,Standard Low-Activity Standard
1834,33,93,109188.70000000004,46.5,1174.072043010753,54594.35000000002,0,Standard Dormant Standard
1864,33,199,1790827.9999999998,0.0,0.0,0.0,2,Standard Intermittent High-Value
1866,33,452,1821738.7000000004,226.0,4030.395353982302,910869.3500000002,1,Premium Active High-Value
1889,33,161,199931.49999999997,80.5,1241.8105590062107,99965.74999999996,0,Standard Dormant Standard
1891,33,141,191301.3,70.5,1356.7468085106384,95650.65,0,Standard Dormant Standard
1898,33,564,1104245.8000000005,0.0,0.0,0.0,2,Standard Intermittent High-Value
1900,33,308,634798.9,154.0,2061.0353896103898,317399.45,4,Standard Low-Activity Standard
1923,33,105,405212.6,52.5,3859.167619047619,202606.3,0,Standard Dormant Standard
1925,145,96,59813.9,0.0,0.0,0.0,0,Standard Dormant Standard
1932,33,140,426826.29999999993,70.0,3048.7592857142854,213413.15,0,Standard Dormant Standard
1934,33,70,76588.99999999997,35.0,1094.128571428571,38294.49999999999,0,Standard Dormant Standard
1957,33,195,906515.3,97.5,4648.79641025641,453257.65,4,Standard Low-Activity Standard
1959,33,60,94368.8,30.0,1572.8133333333333,47184.4,0,Standard Dormant Standard
1964,33,213,260608.80000000005,106.5,1223.5154929577468,130304.40000000004,0,Standard Dormant Standard
1966,33,210,256837.59999999995,105.0,1223.0361904761903,128418.8,0,Standard Dormant Standard
1989,33,292,1838803.0,146.0,6297.270547945204,919401.4999999998,1,Premium Active High-Value
1991,33,216,280654.1000000001,108.0,1299.3245370370375,140327.05000000005,0,Standard Dormant Standard
1998,33,97,115191.5,48.5,1187.5412371134023,57595.750000000015,0,Standard Dormant Standard
2000,33,71,256780.5000000001,35.5,3616.626760563381,128390.25000000004,0,Standard Dormant Standard
2025,33,134,256669.5,67.0,1915.4440298507463,128334.75,0,Standard Dormant Standard
2032,33,220,354847.4999999999,110.0,1612.9431818181813,177423.74999999994,4,Standard Low-Activity Standard
2034,33,347,314778.10000000003,173.5,907.141498559078,157389.05000000002,4,Standard Low-Activity Standard
2057,33,371,2589811.4000000004,185.5,6980.623719676551,1294905.7000000002,1,Premium Active High-Value
2059,33,209,142840.3,104.5,683.4464114832535,71420.15,0,Standard Dormant Standard
2064,33,405,376953.5000000001,202.5,930.7493827160496,188476.7500000001,4,Standard Low-Activity Standard
2066,53,389,2153442.2000000007,0.0,0.0,0.0,2,Standard Intermittent High-Value
2068,33,59,80747.9,29.5,1368.6084745762712,40373.95,0,Standard Dormant Standard
2091,33,99,128112.5,49.5,1294.0656565656568,64056.250000000015,0,Standard Dormant Standard
2093,33,602,1132625.3000000005,0.0,0.0,0.0,2,Standard Intermittent High-Value
2100,33,342,343822.8,171.0,1005.3298245614036,171911.4,4,Standard Low-Activity Standard
2123,33,135,169204.49999999997,67.5,1253.3666666666666,84602.25,0,Standard Dormant Standard
2125,58,38,174483.8,0.0,0.0,0.0,0,Standard Dormant Standard
2157,33,414,1927479.9,207.0,4655.748550724638,963739.9500000002,1,Premium Active High-Value
2159,33,343,449947.3000000002,171.5,1311.7997084548113,224973.6500000001,4,Standard Low-Activity Standard
2166,33,403,2057397.3000000005,201.5,5105.204218362284,1028698.6500000004,1,Premium Active High-Value
2168,38,74,94443.99999999996,0.0,0.0,0.0,0,Standard Dormant Standard
2198,33,61,91367.4,30.5,1497.8262295081963,45683.7,0,Standard Dormant Standard
2200,33,464,1342456.0000000005,0.0,0.0,0.0,2,Standard Intermittent High-Value
2223,33,273,777175.3999999997,136.5,2846.796336996336,388587.69999999984,4,Standard Low-Activity Standard
2225,33,390,1317089.9,195.0,3377.1535897435897,658544.95,1,Premium Active High-Value
2232,33,100,131796.90000000002,50.0,1317.9690000000005,65898.45000000001,0,Standard Dormant Standard
2257,33,425,1126973.8,212.5,2651.7030588235293,563486.9,1,Premium Active High-Value
2259,33,275,1937053.9,0.0,0.0,0.0,2,Standard Intermittent High-Value
2266,70,24,79094.09999999998,0.0,0.0,0.0,0,Standard Dormant Standard
2268,33,237,1268250.800000001,118.5,5351.26919831224,634125.4000000005,1,Premium Active High-Value
2291,33,249,835761.5,124.5,3356.471887550201,417880.75,4,Standard Low-Activity Standard
2293,33,89,626166.5000000003,0.0,0.0,0.0,0,Standard Dormant Standard
2300,33,159,587677.5,79.5,3696.0849056603774,293838.75,0,Standard Dormant Standard
2302,33,371,2005002.4,185.5,5404.3191374663065,1002501.1999999998,1,Premium Active High-Value
2325,33,112,222494.2,56.0,1986.555357142857,111247.1,0,Standard Dormant Standard
2327,33,160,162159.40000000002,80.0,1013.49625,81079.70000000001,0,Standard Dormant Standard
2332,33,167,692766.1000000003,83.5,4148.300000000002,346383.05000000016,0,Standard Dormant Standard
2366,33,308,427561.0,154.0,1388.1850649350647,213780.5,4,Standard Low-Activity Standard
1270,33,300,302357.2000000001,150.0,1007.8573333333336,151178.60000000006,4,Standard Low-Activity Standard
1283,33,306,305686.8,153.0,998.9764705882352,152843.39999999997,4,Standard Low-Activity Standard
1285,33,177,580485.0000000001,88.5,3279.5762711864413,290242.50000000006,0,Standard Dormant Standard
1300,33,192,347130.80000000005,96.0,1807.9729166666668,173565.40000000002,0,Standard Dormant Standard
1334,33,164,308396.8999999999,82.0,1880.468902439024,154198.44999999995,0,Standard Dormant Standard
1353,33,412,1816149.0999999992,206.0,4408.128883495144,908074.5499999996,1,Premium Active High-Value
1370,33,266,1505193.7999999998,133.0,5658.623308270676,752596.8999999999,1,Premium Active High-Value
1383,33,62,85739.09999999999,31.0,1382.8887096774192,42869.55,0,Standard Dormant Standard
1385,33,330,228189.6000000001,165.0,691.4836363636367,114094.80000000006,4,Standard Low-Activity Standard
1387,33,381,794493.7,190.5,2085.2853018372703,397246.85,4,Standard Low-Activity Standard
1402,33,102,312503.49999999994,51.0,3063.759803921568,156251.74999999997,0,Standard Dormant Standard
1417,33,68,270468.9,34.0,3977.483823529412,135234.45,0,Standard Dormant Standard
1419,33,332,304830.10000000003,166.0,918.162951807229,152415.05000000002,4,Standard Low-Activity Standard
1453,33,410,1587022.1,205.0,3870.785609756098,793511.05,1,Premium Active High-Value
1468,33,174,154324.69999999998,87.0,886.9235632183907,77162.34999999999,0,Standard Dormant Standard
1470,33,121,892518.3999999999,0.0,0.0,0.0,0,Standard Dormant Standard
1485,33,327,1128373.8999999997,163.5,3450.684709480121,564186.9499999998,1,Premium Active High-Value
1487,33,67,128902.29999999996,33.5,1923.9149253731337,64451.14999999999,0,Standard Dormant Standard
1500,33,74,234211.40000000005,37.0,3165.01891891892,117105.70000000004,0,Standard Dormant Standard
1502,33,60,167179.80000000002,30.0,2786.3300000000004,83589.90000000001,0,Standard Dormant Standard
1517,33,215,781364.9000000001,107.5,3634.25534883721,390682.45000000007,4,Standard Low-Activity Standard
1534,33,164,247902.6,82.0,1511.601219512195,123951.3,0,Standard Dormant Standard
1536,33,327,1283895.9,163.5,3926.287155963303,641947.95,1,Premium Active High-Value
1585,33,194,571751.9999999998,97.0,2947.1752577319576,285875.9999999999,0,Standard Dormant Standard
1587,33,254,291971.99999999994,127.0,1149.4960629921256,145985.99999999997,4,Standard Low-Activity Standard
1617,33,125,418957.0,62.5,3351.656,209478.5,0,Standard Dormant Standard
1619,33,592,2450381.500000001,0.0,0.0,0.0,2,Standard Intermittent High-Value
1621,33,64,404099.5,32.0,6314.0546875,202049.75,0,Standard Dormant Standard
1651,33,158,544642.3999999998,79.0,3447.103797468353,272321.1999999999,0,Standard Dormant Standard
1653,33,185,182612.2999999999,92.5,987.093513513513,91306.14999999997,0,Standard Dormant Standard
1668,33,600,1877459.0999999996,0.0,0.0,0.0,2,Standard Intermittent High-Value
1670,33,224,891805.1999999998,112.0,3981.2732142857135,445902.5999999999,4,Standard Low-Activity Standard
1685,33,441,1746900.1000000003,220.5,3961.224716553289,873450.0500000002,1,Premium Active High-Value
1702,33,191,160359.90000000008,95.5,839.5806282722517,80179.95000000004,0,Standard Dormant Standard
1719,33,119,275566.30000000005,59.5,2315.683193277311,137783.15000000002,0,Standard Dormant Standard
1734,359,12,23900.0,0.0,0.0,0.0,3,Basic Dormant Standard
1736,33,181,225968.59999999995,90.5,1248.445303867403,112984.29999999996,0,Standard Dormant Standard
1751,33,73,332530.8,36.5,4555.216438356163,166265.39999999997,0,Standard Dormant Standard
1753,33,266,274767.20000000007,133.0,1032.959398496241,137383.60000000003,4,Standard Low-Activity Standard
1768,33,353,1093461.0,176.5,3097.623229461756,546730.5,1,Premium Active High-Value
1785,33,141,97776.5,70.5,693.4503546099289,48888.24999999999,0,Standard Dormant Standard
1819,33,148,659619.0,74.0,4456.885135135135,329809.5,0,Standard Dormant Standard
1821,33,101,560835.6000000007,50.5,5552.827722772284,280417.80000000034,0,Standard Dormant Standard
1836,33,540,1991547.500000001,0.0,0.0,0.0,2,Standard Intermittent High-Value
1851,33,389,1854823.8,194.5,4768.184575835475,927411.8999999998,1,Premium Active High-Value
1853,33,226,157878.69999999992,113.0,698.5783185840704,78939.34999999996,0,Standard Dormant Standard
1868,33,142,216284.09999999995,71.0,1523.127464788732,108142.04999999996,0,Standard Dormant Standard
1885,33,286,962364.4,143.0,3364.9104895104897,481182.2,4,Standard Low-Activity Standard
1887,33,123,165346.99999999994,61.5,1344.284552845528,82673.49999999997,0,Standard Dormant Standard
1904,33,144,455761.7,72.0,3165.011805555556,227880.85000000003,0,Standard Dormant Standard
1919,33,289,205864.59999999992,144.5,712.3342560553631,102932.29999999996,4,Standard Low-Activity Standard
1921,33,143,517377.10000000015,71.5,3618.0216783216792,258688.55000000008,0,Standard Dormant Standard
1936,33,125,877569.3000000003,0.0,0.0,0.0,0,Standard Dormant Standard
1938,33,239,1018775.4,119.5,4262.658577405858,509387.7,4,Standard Low-Activity Standard
1955,33,160,791197.2999999999,80.0,4944.983125,395598.65,0,Standard Dormant Standard
1970,33,385,636418.7000000003,192.5,1653.0355844155852,318209.3500000001,4,Standard Low-Activity Standard
1972,33,284,503701.5,142.0,1773.5968309859154,251850.75,4,Standard Low-Activity Standard
1985,33,110,389288.2,55.0,3538.983636363636,194644.1,0,Standard Dormant Standard
2002,33,333,422971.79999999993,166.5,1270.1855855855854,211485.9,4,Standard Low-Activity Standard
2004,33,276,1357395.5999999996,138.0,4918.099999999999,678697.7999999998,1,Premium Active High-Value
2019,33,88,133114.70000000004,44.0,1512.6670454545458,66557.35000000002,0,Standard Dormant Standard
2021,33,321,390271.10000000015,160.5,1215.7978193146423,195135.5500000001,4,Standard Low-Activity Standard
2038,33,479,1770958.5000000007,0.0,0.0,0.0,2,Standard Intermittent High-Value
2053,33,198,266828.6000000001,99.0,1347.6191919191924,133414.30000000005,0,Standard Dormant Standard
2055,56,196,840041.9,0.0,0.0,0.0,0,Standard Dormant Standard
2070,33,320,1053447.6000000006,160.0,3292.0237500000017,526723.8000000003,4,Standard Low-Activity Standard
2072,33,105,307207.3,52.5,2925.7838095238094,153603.65,0,Standard Dormant Standard
2087,70,69,81400.0,0.0,0.0,0.0,0,Standard Dormant Standard
2089,33,94,353384.0999999999,47.0,3759.405319148935,176692.04999999996,0,Standard Dormant Standard
2102,33,176,829312.1000000002,88.0,4712.000568181819,414656.0500000001,0,Standard Dormant Standard
2104,33,116,553440.0999999999,58.0,4771.035344827585,276720.05,0,Standard Dormant Standard
2119,33,71,49121.49999999999,35.5,691.8521126760562,24560.75,0,Standard Dormant Standard
2121,33,233,1908994.1000000003,0.0,0.0,0.0,2,Standard Intermittent High-Value
2136,33,490,1272879.200000001,0.0,0.0,0.0,2,Standard Intermittent High-Value
2138,33,84,214827.2,42.0,2557.4666666666667,107413.6,0,Standard Dormant Standard
2153,33,103,260662.9,51.5,2530.7077669902915,130331.45,0,Standard Dormant Standard
2155,33,268,805500.4000000001,134.0,3005.598507462687,402750.20000000007,4,Standard Low-Activity Standard
2170,33,94,210317.70000000004,47.0,2237.422340425532,105158.85,0,Standard Dormant Standard
2172,33,309,375109.3,154.5,1213.9459546925566,187554.65,4,Standard Low-Activity Standard
2187,33,349,363569.4,174.5,1041.7461318051576,181784.7,4,Standard Low-Activity Standard
2189,33,64,317134.3000000001,32.0,4955.223437500002,158567.15000000005,0,Standard Dormant Standard
2204,33,95,407880.2999999999,47.5,4293.476842105262,203940.15,0,Standard Dormant Standard
2206,33,297,1035705.2000000004,148.5,3487.2228956228964,517852.6000000001,4,Standard Low-Activity Standard
2236,33,321,242481.40000000008,160.5,755.3937694704052,121240.70000000004,4,Standard Low-Activity Standard
2255,33,182,243416.9,91.0,1337.4554945054947,121708.45,0,Standard Dormant Standard
2270,33,85,229307.80000000008,42.5,2697.7388235294125,114653.90000000002,0,Standard Dormant Standard
2287,33,174,255863.8,87.0,1470.4816091954024,127931.9,0,Standard Dormant Standard
2319,33,486,232350.9999999999,0.0,0.0,0.0,2,Standard Intermittent High-Value
2321,33,259,938739.0,129.5,3624.474903474904,469369.50000000006,4,Standard Low-Activity Standard
2323,33,161,181992.50000000003,80.5,1130.3881987577645,90996.25000000004,0,Standard Dormant Standard
2336,33,302,386750.5,151.0,1280.6307947019868,193375.25,4,Standard Low-Activity Standard
2338,33,447,418083.8999999999,223.5,935.3107382550332,209041.94999999992,4,Standard Low-Activity Standard
2353,33,339,334096.0,169.5,985.5339233038349,167048.0,4,Standard Low-Activity Standard
2355,33,228,1747587.1,0.0,0.0,0.0,2,Standard Intermittent High-Value
2370,33,480,769874.3,0.0,0.0,0.0,2,Standard Intermittent High-Value
2372,33,116,388343.3999999999,58.0,3347.787931034482,194171.69999999995,0,Standard Dormant Standard
2387,33,258,1727708.5999999996,129.0,6696.544961240309,863854.2999999998,1,Premium Active High-Value
2389,33,172,226348.4,86.0,1315.979069767442,113174.2,0,Standard Dormant Standard
2404,33,358,220991.3,179.0,617.2941340782123,110495.65,4,Standard Low-Activity Standard
2406,33,185,412797.40000000014,92.5,2231.337297297298,206398.70000000007,0,Standard Dormant Standard
2423,33,355,1476619.4,177.5,4159.491267605634,738309.7,1,Premium Active High-Value
2436,33,87,96457.3,43.5,1108.7045977011494,48228.65,0,Standard Dormant Standard
2438,33,465,973457.5,0.0,0.0,0.0,2,Standard Intermittent High-Value
2440,33,361,1426554.9,180.5,3951.6756232686985,713277.4500000001,1,Premium Active High-Value
2453,33,304,345172.90000000014,152.0,1135.437171052632,172586.45000000007,4,Standard Low-Activity Standard
2455,33,334,319829.49999999994,167.0,957.573353293413,159914.74999999997,4,Standard Low-Activity Standard
2470,33,282,1017537.6999999996,141.0,3608.289716312056,508768.8499999999,4,Standard Low-Activity Standard
2472,33,72,116973.0,36.0,1624.6250000000002,58486.50000000001,0,Standard Dormant Standard
2487,33,65,124402.89999999998,32.5,1913.890769230769,62201.44999999999,0,Standard Dormant Standard
2489,33,224,1492894.8000000005,112.0,6664.70892857143,746447.4000000001,1,Premium Active High-Value
2504,33,149,577373.4,74.5,3874.989261744967,288686.7,0,Standard Dormant Standard
2506,33,294,424387.1000000003,147.0,1443.493537414967,212193.55000000016,4,Standard Low-Activity Standard
2521,33,72,313590.30000000005,36.0,4355.420833333334,156795.15000000002,0,Standard Dormant Standard
2538,33,172,789945.3000000002,86.0,4592.705232558141,394972.6500000001,0,Standard Dormant Standard
2540,33,80,100520.9,40.0,1256.51125,50260.45,0,Standard Dormant Standard
2553,33,88,232620.4,44.0,2643.4136363636367,116310.2,0,Standard Dormant Standard
